N,time_numpy,time_cupy
1630001,0.023050308227539062,0.0004394054412841797
1640001,0.024065494537353516,0.0004322528839111328
1650001,0.02303004264831543,0.0004482269287109375
1660001,0.022809982299804688,0.0004413127899169922
1670001,0.023452281951904297,0.00045013427734375
1680001,0.023834943771362305,0.0004303455352783203
1690001,0.026168346405029297,0.00044226646423339844
1700001,0.02382683753967285,0.00045228004455566406
1710001,0.023929119110107422,0.0004343986511230469
1720001,0.024211645126342773,0.00043487548828125
1730001,0.024125099182128906,0.00042700767517089844
1740001,0.025174856185913086,0.000453948974609375
1750001,0.06880426406860352,0.0005266666412353516
1760001,0.027008771896362305,0.00045371055603027344
1770001,0.02497267723083496,0.00046181678771972656
1780001,0.0250246524810791,0.0004444122314453125
1790001,0.025783538818359375,0.0004456043243408203
1800001,0.025304794311523438,0.0009362697601318359
1810001,0.025936126708984375,0.0004429817199707031
1820001,0.025372982025146484,0.0004334449768066406
1830001,0.02531599998474121,0.0004398822784423828
1840001,0.025686025619506836,0.0004742145538330078
1850001,0.025960445404052734,0.00044846534729003906
1860001,0.026409149169921875,0.00042319297790527344
1870001,0.02673649787902832,0.00043463706970214844
1880001,0.026856422424316406,0.0005013942718505859
1890001,0.02642512321472168,0.0004432201385498047
1900001,0.026705503463745117,0.0008492469787597656
1910001,0.026909351348876953,0.0004315376281738281
1920001,0.026537418365478516,0.00044655799865722656
1930001,0.026998043060302734,0.0004444122314453125
1940001,0.02750992774963379,0.0004546642303466797
1950001,0.027773618698120117,0.0004279613494873047
1960001,0.02779555320739746,0.00045037269592285156
1970001,0.04384899139404297,0.0004634857177734375
1980001,0.05211067199707031,0.0004596710205078125
1990001,0.028774499893188477,0.0004773139953613281
2000001,0.028609514236450195,0.0006930828094482422
2010001,0.029787778854370117,0.0004401206970214844
2020001,0.027878999710083008,0.0004367828369140625
2030001,0.027972698211669922,0.00042748451232910156
2040001,0.031511545181274414,0.00042939186096191406
2050001,0.028888463973999023,0.0005023479461669922
2060001,0.02841496467590332,0.000431060791015625
2070001,0.02869558334350586,0.0004329681396484375
2080001,0.030162811279296875,0.0004601478576660156
2090001,0.029823780059814453,0.00045037269592285156
2100001,0.0291292667388916,0.00044465065002441406
2110001,0.029923677444458008,0.0004374980926513672
2120001,0.029691457748413086,0.00043129920959472656
2130001,0.029787302017211914,0.0004456043243408203
2140001,0.030503511428833008,0.00043463706970214844
2150001,0.030215024948120117,0.00045752525329589844
2160001,0.03034687042236328,0.00043463706970214844
2170001,0.05835103988647461,0.0004410743713378906
2180001,0.04207348823547363,0.0004546642303466797
2190001,0.030579566955566406,0.0004425048828125
2200001,0.032328128814697266,0.0004417896270751953
2210001,0.031035423278808594,0.0004436969757080078
2220001,0.031040668487548828,0.0005052089691162109
2230001,0.031787872314453125,0.0004417896270751953
2240001,0.031162261962890625,0.0004363059997558594
